Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
116,0,324,scip_knapsack,4,-65137655936,3600.033804,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
115,0,325,scip_knapsack,0,-61639121411,3600.023256,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
128,0,325,scip_knapsack,1,-61639121308,3600.097658,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
129,0,325,scip_knapsack,2,-61639121308,3600.038868,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
132,0,325,scip_knapsack,3,-61639121308,3600.050551,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
126,0,325,scip_knapsack,4,-61639121308,3600.069444,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
135,0,326,scip_knapsack,0,-61108237248,314.225852,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
134,0,326,scip_knapsack,1,-61108237248,312.981752,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
133,0,326,scip_knapsack,2,-61108237248,324.396574,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
130,0,326,scip_knapsack,3,-61108237248,320.783399,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
136,0,326,scip_knapsack,4,-61108237248,310.494306,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
131,0,327,scip_knapsack,0,-64092747727,3600.013772,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
127,0,327,scip_knapsack,1,-64092747727,3600.009893,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
140,0,327,scip_knapsack,2,-64092747727,3600.028953,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
141,0,327,scip_knapsack,3,-64092747727,741.939885,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
143,0,327,scip_knapsack,4,-64092747727,3600.010771,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
145,0,328,scip_knapsack,0,-64258582865,3600.031536,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
138,0,328,scip_knapsack,1,-64258582865,3600.050542,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
137,0,328,scip_knapsack,2,-64258582865,3600.019622,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
